LATITUDE;LONGITUDE
37.96694244789013;34.67551747005115
37.96818660709222;34.67633071578051
37.96741328520884;34.67842010521701
37.966792034755194;34.67799439001377
37.966816999009794;34.67773085103414
37.96652940336859;34.677366978445946
37.96716922710999;34.67639234218452
37.966854915427184;34.67575232027477
37.96694244789013;34.67551747005115
